# STAGE 2
# GMTTime	isSynced	localTime	globalTime
991794396	1	982721258	5408664554
991804123	1	983041228	5408945863
991823643	1	983681227	5409508534
991843255	1	984321496	5410071434
991872447	1	985281227	5410915204
991882222	1	985601248	5411196558
991892192	1	985921267	5411477910
991901746	1	986241227	5411759210
991921323	1	986881227	5412321881
991931231	1	987201259	5412603244
991940997	1	987521297	5412884612
991950572	1	987841228	5413165887
991960376	1	988161227	5413447222
991970106	1	988481227	5413728557
991979879	1	988801370	5414010017
991989666	1	989121229	5414291230
991999393	1	989441227	5414572563
992019174	1	990081228	5415135236
992038516	1	990721241	5415697917
992048244	1	991041251	5415979261
992057988	1	991361261	5416260605
992067751	1	991681251	5416541931
992077731	1	992001424	5416823419
992087344	1	992321229	5417104582
992097060	1	992641255	5417385940
992116641	1	993281227	5417948581
992126358	1	993601274	5418229958
992136119	1	993921259	5418511280
992145975	1	994241233	5418792593
992165425	1	994881227	5419355258
992175198	1	995201229	5419636595
992194710	1	995841239	5420199256
992233789	1	997121228	5421324591
992243682	1	997441256	5421605949
992253379	1	997761227	5421887266
992263123	1	998081227	5422168600
992272886	1	998401245	5422449950
992282607	1	998721227	5422731276
992292459	1	999041250	5423012631
992321712	1	1000001227	5423856622
992341409	1	1000641256	5424419315
992351045	1	1000961231	5424700629
992370519	1	1001601229	5425263300
992380295	1	1001921237	5425544644
992390170	1	1002241308	5425826042
992419378	1	1003201263	5426670014
992429207	1	1003521261	5426951349
992438873	1	1003841232	5427232646
992448821	1	1004161244	5427513991
992468315	1	1004801227	5428076648
992478015	1	1005121283	5428358031
992487701	1	1005441229	5428639320
992507238	1	1006081228	5429201990
992526781	1	1006721252	5429764682
992536546	1	1007041243	5430046009
992546326	1	1007361289	5430327385
992556176	1	1007681227	5430608667
992575603	1	1008321292	5431171394
992585361	1	1008641232	5431452671
992605004	1	1009281227	5432015337
992614713	1	1009601242	5432296686
992634194	1	1010241303	5432859409
992644067	1	1010561361	5433140798
992653743	1	1010881387	5433422155
992663516	1	1011201230	5433703353
992673273	1	1011521268	5433984722
992683032	1	1011841274	5434266061
992712322	1	1012801280	5435110073
992722125	1	1013121275	5435391404
992731908	1	1013441355	5435672810
992751443	1	1014081233	5436235373
992761359	0	1014401373	5436516723
992770943	0	1014721230	5436797933
992780690	0	1015041228	5437079266
992800216	0	1015681228	5437642106
992810004	0	1016001234	5437923482
992819775	0	1016321227	5438204743
992829574	0	1016641234	5438486102
992849051	1	1017281251	5439048768
992858815	1	1017601228	5439330093
992907694	1	1019201269	5440736814
992917425	1	1019521264	5441018151
992937036	1	1020161261	5441580790
992946770	1	1020481292	5441862155
992956581	1	1020801228	5442143439
992966252	1	1021121227	5442424759
993005313	1	1022401233	5443550104
993015111	1	1022721228	5443831438
993024842	1	1023041247	5444112769
993034614	1	1023361269	5444394123
993044390	1	1023681230	5444675424
993054153	1	1024001234	5444956761
993063980	1	1024321229	5445238092
993073752	1	1024641269	5445519462
993083471	1	1024961231	5445800765
993093248	1	1025281227	5446082097
993103030	1	1025601357	5446363547
993112739	1	1025921227	5446644768
993122533	1	1026241279	5446926149
993132307	1	1026561458	5447207641
993142095	1	1026881229	5447488775
993161574	1	1027521263	5448051475
993171335	1	1027841258	5448332808
993181106	1	1028161238	5448614126
993190908	1	1028481294	5448895509
993200641	1	1028801262	5449176818
993210417	1	1029121228	5449458124
993220187	1	1029441407	5449739617
993229973	1	1029761233	5450020793
993239814	1	1030081229	5450302124
993249472	1	1030401387	5450583599
993259277	1	1030721227	5450864795
993269030	1	1031041291	5451146186
993298300	1	1032001262	5451990166
993308065	1	1032321228	5452271471
993317826	1	1032641229	5452552809
993327600	1	1032961265	5452834176
993425281	1	1036161234	5455647502
993435023	1	1036481249	5455928850
993444796	1	1036801248	5456210185
993454548	1	1037121256	5456491527
993464335	1	1037441227	5456772833
993474133	1	1037761237	5457054177
993483986	1	1038081276	5457335546
993493708	1	1038401276	5457616882
993503466	1	1038721231	5457898177
993513287	1	1039041310	5458179582
993522926	1	1039361235	5458460852
993552220	1	1040321227	5459304851
993561991	1	1040641272	5459586226
993581550	1	1041281261	5460148888
993591472	1	1041601347	5460430299
993601126	1	1041921288	5460711582
993610896	1	1042241227	5460992865
993620643	1	1042561333	5461274293
993630443	1	1042881298	5461555597
993640207	1	1043201260	5461836900
993659666	1	1043841227	5462399541
993669475	1	1044161248	5462680895
993689018	1	1044801251	5463243567
993698801	1	1045121227	5463524879
993708475	1	1045441276	5463806257
993718253	1	1045761260	5464087578
993728068	1	1046081229	5464368885
993737839	1	1046401485	5464650445
993747651	1	1046721297	5464931615
993757301	1	1047041227	5465212889
993776868	1	1047681230	5465775562
993786680	1	1048001229	5466056897
993796432	1	1048321229	5466338233
993806254	1	1048641351	5466619675
993815926	1	1048961263	5466900934
993825721	1	1049281267	5467182272
993835460	1	1049601242	5467463586
993845245	1	1049921227	5467744908
993854981	1	1050241231	5468026247
993903856	1	1051841228	5469432921
993913786	0	1052161260	5469714034
993923351	0	1052481232	5469995344
993933168	0	1052801241	5470276687
993942903	0	1053121228	5470558338
993952724	0	1053441285	5470839806
993962405	0	1053761229	5471121174
993972213	0	1054081246	5471402361
993981971	0	1054401243	5471683735
993991863	0	1054721263	5471965129
994001490	1	1055041228	5472246343
994011319	1	1055361227	5472527702
994021047	1	1055681231	5472809066
994030810	0	1056001251	5473090159
994040565	0	1056321227	5473371498
994050319	0	1056641232	5473652862
994060085	0	1056961251	5473934351
994069850	0	1057281228	5474215720
994079608	0	1057601368	5474497232
994089386	0	1057921259	5474778525
994109042	0	1058561230	5475341278
994118679	0	1058881239	5475622339
994128610	0	1059201393	5475903825
994138244	0	1059521226	5476185029
994148178	1	1059841487	5476466558
994157734	1	1060161228	5476747677
994177480	1	1060801263	5477310399
994196827	1	1061441329	5477873147
994206630	1	1061761297	5478154407
994216364	1	1062081247	5478435705
994226104	1	1062401229	5478717031
994235916	1	1062721228	5478998345
994245640	1	1063041227	5479279685
994255406	1	1063361227	5479561025
994265181	1	1063681280	5479842394
994275065	1	1064001230	5480123690
994284691	1	1064321227	5480405026
994304233	1	1064961249	5480967707
994314019	1	1065281252	5481249050
994323866	1	1065601264	5481530364
994333524	1	1065921230	5481811670
994343393	1	1066241227	5482093002
994353167	1	1066561229	5482374340
994362867	1	1066881294	5482655732
994372608	1	1067201230	5482937011
994382379	1	1067521298	5483218408
994402076	1	1068161234	5483781022
994411722	1	1068481261	5484062381
994421458	1	1068801229	5484343688
994431226	1	1069121260	5484625051
994441081	1	1069441232	5484906362
994470277	1	1070401248	5485750384
994480097	1	1070721262	5486031731
994489769	1	1071041227	5486313036
994499581	1	1071361227	5486594371
994509316	1	1071681230	5486875709
994519080	1	1072001229	5487157043
994528891	1	1072321235	5487438384
994538618	1	1072641273	5487719753
994548397	1	1072961227	5488001048
994558150	1	1073281267	5488282413
994587435	1	1074241256	5489126410
994606964	1	1074881227	5489689055
994616779	1	1075201240	5489970402
994626519	1	1075521262	5490251757
994636303	1	1075841227	5490533062
994665644	1	1076801232	5491377072
994675325	1	1077121251	5491658424
994694972	1	1077761227	5492221074
994704642	1	1078081228	5492502410
994714502	1	1078401251	5492783765
994724236	1	1078721255	5493065104
994733951	1	1079041228	5493346417
994743733	1	1079361227	5493627751
994763245	1	1080001269	5494190459
994773034	1	1080321260	5494471786
994782769	1	1080641231	5494753096
994792533	1	1080961229	5495034431
994802289	1	1081281259	5495315792
994812059	1	1081601283	5495597148
994821857	1	1081921262	5495878466
994841359	1	1082561227	5496441107
994851122	1	1082881228	5496722439
994860886	1	1083201263	5497003805
994870677	1	1083521229	5497285111
994880439	1	1083841228	5497566445
994890220	1	1084161228	5497847780
994899954	1	1084481227	5498129115
994909791	1	1084801248	5498410469
994919481	1	1085121229	5498691784
994929307	1	1085441227	5498973117
994939025	1	1085761228	5499254455
994948783	1	1086081227	5499535789
994958545	1	1086401261	5499817154
994968327	1	1086721279	5500098507
994978080	1	1087041227	5500379796
994987852	1	1087361227	5500661131
994997627	1	1087681263	5500942501
995007581	1	1088001262	5501223835
995017186	1	1088321242	5501505153
995026940	1	1088641324	5501786562
995036687	1	1088961227	5502067812
995056213	1	1089601276	5502630527
995066020	1	1089921229	5502911821
995075757	1	1090241228	5503193154
995085585	1	1090561233	5503474496
995095279	1	1090881227	5503755827
995105136	1	1091201263	5504037194
995124669	1	1091841230	5504599832
995134490	1	1092161263	5504881197
995153908	1	1092801229	5505443836
995163644	1	1093121230	5505725172
995173434	1	1093441428	5506006681
995183163	1	1093761230	5506287843
995193045	1	1094081227	5506569176
995202930	1	1094401254	5506850536
995212499	1	1094721228	5507131849
995222270	1	1095041240	5507413194
995232003	1	1095361228	5507694519
995251558	1	1096001229	5508257191
995271147	1	1096641246	5508819877
995280859	1	1096961227	5509101197
995290603	1	1097281227	5509382533
995300567	1	1097601227	5509663869
995310178	1	1097921231	5509945207
995319911	1	1098241248	5510226558
995349219	1	1099201228	5511070503
995358989	1	1099521229	5511351837
995368740	1	1099841255	5511633193
995378498	1	1100161229	5511914503
995388269	1	1100481239	5512195845
995398037	1	1100801227	5512477167
995407789	1	1101121238	5512758510
995417759	1	1101441293	5513039890
995427343	1	1101761227	5513321171
995446860	1	1102401257	5513883885
995456623	1	1102721274	5514165235
995466393	1	1103041265	5514446577
995476150	1	1103361276	5514727922
995485920	1	1103681235	5515009221
995495774	1	1104001258	5515290588
995505488	1	1104321247	5515571914
995515224	1	1104641370	5515853358
995524983	1	1104961228	5516134569
995544524	1	1105601286	5516697291
995554318	1	1105921332	5516978667
995564053	1	1106241329	5517259999
995573820	1	1106561227	5517541246
995583587	1	1106881227	5517822581
995593397	1	1107201227	5518103930
995612883	1	1107841300	5518666666
995622639	1	1108161227	5518947946
995642219	1	1108801254	5519510643
995652017	1	1109121259	5519791989
995661771	1	1109441229	5520073301
995681447	1	1110081251	5520635970
995691105	1	1110401227	5520917285
995700850	1	1110721299	5521198684
995720319	1	1111361227	5521761286
995749657	0	1112321268	5522605211
995759385	0	1112641240	5522886522
995769232	0	1112961231	5523167849
995778907	0	1113281227	5523449181
995788676	0	1113601261	5523730546
995798450	0	1113921321	5524011935
995808214	0	1114241298	5524293249
995817938	0	1114561231	5524574526
995837479	0	1115201236	5525137343
995847269	0	1115521289	5525418738
995866793	0	1116161236	5525981357
995876558	0	1116481251	5526262716
995886341	1	1116801261	5526544044
995896231	1	1117121229	5526825359
995905881	1	1117441243	5527106715
995935167	1	1118401230	5527950708
995944960	1	1118721297	5528232086
995964466	1	1119361246	5528794724
995974236	1	1119681288	5529076084
995984001	1	1120001227	5529357371
995993801	1	1120321245	5529638725
996003633	1	1120641417	5529920203
996013301	1	1120961251	5530201395
996042592	1	1121921262	5531045382
996052353	1	1122241237	5531326695
996062160	1	1122561313	5531608096
996071891	1	1122881227	5531889356
996081697	1	1123201229	5532170694
996091476	1	1123521263	5532452061
996101150	1	1123841238	5532733372
996110970	1	1124161261	5533014728
996150024	1	1125441357	5534140154
996159823	1	1125761229	5534421377
996169559	1	1126081259	5534702738
996179382	1	1126401227	5534984047
996189056	1	1126721227	5535265382
996198857	1	1127041359	5535546833
996208633	1	1127361234	5535828060
996228139	1	1128001236	5536390732
996237993	1	1128321233	5536672066
996247772	1	1128641250	5536953416
996257471	1	1128961230	5537234734
996267226	1	1129281230	5537516063
996276964	1	1129601230	5537797398
996286736	1	1129921231	5538078735
996296570	1	1130241260	5538360095
996306261	1	1130561229	5538641404
996325851	1	1131201227	5539204074
996345349	1	1131841286	5539766797
996355106	1	1132161229	5540048082
996364900	1	1132481231	5540329418
996374687	1	1132801254	5540610773
996384415	1	1133121227	5540892086
996394208	1	1133441263	5541173453
996403947	1	1133761239	5541454768
996433237	1	1134721523	5542299024
996443123	1	1135041263	5542580132
996452766	1	1135361230	5542861438
996472501	1	1136001227	5543424107
996482084	1	1136321275	5543705484
996491857	1	1136641230	5543986780
996501638	1	1136961228	5544268106
996521207	1	1137601265	5544830808
996530979	1	1137921268	5545112148
996540656	1	1138241257	5545393473
996550403	1	1138561240	5545674793
996560171	1	1138881245	5545956135
996570124	1	1139201229	5546237455
996579772	1	1139521310	5546518862
996589560	1	1139841289	5546800179
996599253	1	1140161234	5547081467
996618827	1	1140801257	5547644157
996628606	1	1141121315	5547925542
996638463	1	1141441267	5548206836
996657970	1	1142081257	5548769497
996667619	1	1142401228	5549050808
996696974	1	1143361264	5549894845
996716440	1	1144001246	5550457500
996726213	1	1144321230	5550738821
996736108	1	1144641354	5551020264
996746029	1	1144961248	5551301507
996755533	1	1145281270	5551582861
996765257	1	1145601227	5551864159
996775065	1	1145921227	5552145494
996784802	1	1146241262	5552426860
996794590	1	1146561247	5552708176
996814106	1	1147201232	5553270833
996833628	1	1147841227	5553833500
996843388	1	1148161253	5554114858
996853267	1	1148481229	5554396174
996863138	1	1148801231	5554677511
996872825	1	1149121228	5554958843
996882589	1	1149441231	5555240181
996892297	1	1149761266	5555521547
996911936	1	1150401247	5556084200
996931330	1	1151041227	5556646853
996950849	1	1151681396	5557209672
996980153	1	1152641226	5558053491
996989952	1	1152961262	5558334856
996999700	1	1153281233	5558616163
997019273	1	1153921228	5559178827
997028980	1	1154241227	5559460175
997038733	1	1154561235	5559741516
997048514	1	1154881322	5560022926
997058273	1	1155201335	5560304283
997068210	1	1155521473	5560585739
997077788	1	1155841253	5560866881
997087555	1	1156161233	5561148203
997097331	1	1156481229	5561429535
997116859	1	1157121279	5561992256
997126603	1	1157441227	5562273546
997136369	1	1157761308	5562554952
997146192	1	1158081227	5562836226
997155920	1	1158401251	5563117583
997165686	1	1158721228	5563398899
997175499	1	1159041230	5563680242
997185224	1	1159361227	5563961578
997195194	1	1159681260	5564242943
997204891	1	1160001284	5564524301
997214510	1	1160321291	5564805644
997224330	1	1160641228	5565086927
997234089	1	1160961227	5565368239
997243816	1	1161281250	5565649594
997282901	1	1162561229	5566774916
997302570	1	1163201230	5567337587
997312173	1	1163521258	5567618948
997331681	1	1164161240	5568181597
997341448	1	1164481281	5568462968
997351271	1	1164801236	5568744263
997360994	1	1165121227	5569025591
997370769	1	1165441228	5569306927
997380572	1	1165761228	5569588262
997390334	1	1166081255	5569869621
997400249	1	1166401315	5570151008
997409842	1	1166721476	5570432485
997419637	1	1167041231	5570713605
997429365	1	1167361227	5570994937
997439210	1	1167681276	5571276315
997448904	1	1168001230	5571557590
997458672	1	1168321253	5571838945
997478447	1	1168961227	5572401589
997487948	1	1169281262	5572682954
997497761	1	1169601324	5572964342
997507495	1	1169921284	5573245653
997517393	1	1170241227	5573526937
997527071	1	1170561409	5573808431
997536798	1	1170881230	5574089616
997546568	1	1171201241	5574370959
997556375	1	1171521530	5574652549
997575876	1	1172161252	5575214980
997585675	1	1172481230	5575496296
997595431	1	1172801251	5575777646
997605246	1	1173121264	5576058994
997615068	1	1173441227	5576340296
997624789	1	1173761227	5576621631
997634445	1	1174081228	5576902967
997653987	1	1174721254	5577465664
997663787	1	1175041228	5577746976
997683284	1	1175681227	5578309648
997702886	1	1176321263	5578872351
997712683	1	1176641234	5579153662
997722346	1	1176961229	5579434993
997741891	1	1177601328	5579997741
997751657	1	1177921267	5580279023
997771161	1	1178561228	5580841659
997810336	1	1179841225	5581966997
997820068	1	1180161228	5582248333
997829796	1	1180481228	5582529669
997839532	1	1180801292	5582811059
997859067	1	1181441229	5583373669
997868840	1	1181761286	5583655054
997878607	1	1182081229	5583936339
997888465	1	1182401270	5584217710
997898147	1	1182721462	5584499213
997917649	1	1183361229	5585061678
997927421	1	1183681230	5585343014
997947206	1	1184321232	5585905687
997956746	1	1184641229	5586187019
997976534	1	1185281230	5586749689
997995788	1	1185921236	5587312364
998005600	1	1186241236	5587593699
998034877	1	1187201306	5588437766
998044683	1	1187521241	5588719043
998054427	1	1187841243	5589000380
998064148	1	1188161265	5589281734
998083736	1	1188801277	5589844413
998093465	1	1189121237	5590125714
998103231	1	1189441252	5590407063
998122733	1	1190081229	5590969709
998132507	1	1190401270	5591251079
998152094	1	1191041260	5591813740
998161820	1	1191361230	5592095049
998181359	1	1192001235	5592657724
998191129	1	1192321260	5592939081
998210678	1	1192961229	5593501722
998220406	1	1193281229	5593783057
998239954	1	1193921248	5594345744
998249722	1	1194241268	5594627096
998269256	1	1194881229	5595189731
998298539	1	1195841238	5596033744
998308517	1	1196161291	5596315125
998327855	1	1196801241	5596877750
998337661	1	1197121313	5597159148
998357133	1	1197761251	5597721764
998366987	1	1198081232	5598003083
998386460	1	1198721272	5598565786
998425539	1	1200001253	5599691103
998445079	1	1200641235	5600253757
998455090	1	1200961245	5600535099
998484127	1	1201921230	5601379091
998493936	1	1202241231	5601660426
998503625	1	1202561443	5601941946
998513394	1	1202881230	5602223093
998533095	1	1203521295	5602785821
998542788	1	1203841241	5603067107
998562259	1	1204481230	5603629768
998591525	1	1205441269	5604473808
998620840	1	1206401229	5605317777
998630709	1	1206721231	5605599115
998650115	1	1207361231	5606161784
998659926	1	1207681230	5606443118
998679426	1	1208321230	5607005782
998689200	1	1208641290	5607287169
998708711	1	1209281229	5607849786
998718473	1	1209601266	5608131153
998728253	1	1209921229	5608412455
998738019	1	1210241262	5608693819
998747832	1	1210561292	5608975181
998777068	1	1211521230	5609819130
998796609	1	1212161231	5610381798
998806395	1	1212481282	5610663177
998816150	1	1212801275	5610944505
998825923	1	1213121229	5611225799
998835687	1	1213441230	5611507135
998855193	1	1214081290	5612069849
998884559	1	1215041248	5612913818
998894288	1	1215361243	5613195148
998904051	1	1215681281	5613476515
998913814	1	1216001229	5613757807
998923553	1	1216321253	5614039162
998943453	1	1216961333	5614601899
998982180	1	1218241257	5615727172
999001746	1	1218881264	5616289848
999011461	1	1219201230	5616571152
999031053	1	1219841230	5617133824
999040783	1	1220161280	5617415203
999070051	1	1221121229	5618259162
999079862	1	1221441242	5618540508
999089595	1	1221761259	5618821858
999099442	1	1222081232	5619103170
999118967	1	1222721230	5619665826
999128708	1	1223041251	5619947178
999148238	1	1223681232	5620509834
999167798	1	1224321236	5621072505
999177496	1	1224641231	5621353838
999187265	1	1224961231	5621635173
999206803	1	1225601239	5622197851
999216543	1	1225921229	5622479175
999226315	1	1226241230	5622760510
999236227	1	1226561231	5623041843
999245943	1	1226881244	5623323189
999275180	1	1227841277	5624167224
999314310	1	1229121274	5625292563
999323988	1	1229441235	5625573860
999333761	1	1229761229	5625855189
999363157	1	1230721232	5626699195
999372803	1	1231041253	5626980548
999382583	1	1231361233	5627261865
999392390	1	1231681274	5627543236
999402183	1	1232001235	5627824536
999412003	1	1232321230	5628105865
999421665	0	1232641345	5628387148
999431402	0	1232961253	5628668401
999441351	0	1233281258	5628949740
999450936	0	1233601239	5629231257
999460711	0	1233921274	5629512672
999470518	0	1234241236	5629794024
999480259	0	1234561243	5630075263
999490022	0	1234881263	5630356640
999499799	0	1235201230	5630637970
999509577	1	1235521260	5630919263
999519517	1	1235841234	5631200588
999538848	1	1236481286	5631763291
999558390	1	1237121289	5632325982
999577893	1	1237761229	5632888584
999597428	1	1238401273	5633451281
999607203	1	1238721251	5633732602
999616981	1	1239041230	5634013923
999636524	1	1239681229	5634576582
999646324	1	1240001233	5634857924
999656025	1	1240321293	5635139275
999665801	1	1240641231	5635420555
999675609	1	1240961230	5635701888
999685332	1	1241281255	5635983246
999695103	1	1241601260	5636264585
999704878	1	1241921231	5636545893
999714676	1	1242241253	5636827248
999724380	1	1242561229	5637108561
999734168	1	1242881252	5637389916
999743925	1	1243201282	5637671275
999763467	1	1243841333	5638233988
999773239	1	1244161257	5638515256
999792857	1	1244801571	5639078164
999812299	1	1245441229	5639640540
999822103	1	1245761230	5639921874
999831863	1	1246081230	5640203185
999841605	1	1246401266	5640484547
999861185	1	1247041262	5641047222
999871119	1	1247361233	5641328528
999880645	1	1247681304	5641609922
999890414	1	1248001231	5641891212
999900197	1	1248321229	5642172544
999910154	1	1248641517	5642454130
999919739	1	1248961262	5642735256
999929461	1	1249281229	5643016561
999929509	1	1249281229	5643016561
999939263	1	1249601229	5643297896
999949120	1	1249921288	5643579282
999958775	1	1250241253	5643860586
999968552	1	1250561230	5644141900
999988089	1	1251201229	5644704584
999997853	1	1251521236	5644985926
1000007592	1	1251841266	5645267297
1000017369	1	1252161252	5645548621
1000027219	1	1252481229	5645829938
1000036906	1	1252801266	5646111307
1000046727	1	1253121352	5646392719
1000056492	1	1253441231	5646673950
1000066213	1	1253761229	5646955264
1000075970	1	1254081229	5647236600
1000085789	1	1254401277	5647517977
1000095504	1	1254721259	5647799296
1000105271	1	1255041232	5648080609
1000115043	1	1255361229	5648361942
1000124813	1	1255681260	5648643290
1000134620	1	1256001229	5648924597
1000144331	1	1256321264	5649205962
1000154088	1	1256641246	5649487275
1000163857	1	1256961235	5649768599
1000173631	1	1257281250	5650049947
1000183405	1	1257601253	5650331284
1000193174	1	1257921231	5650612599
1000202944	1	1258241230	5650893932
1000212709	1	1258561240	5651175276
1000232222	1	1259201229	5651737934
1000241995	1	1259521310	5652019341
1000261535	1	1260161250	5652581956
1000271348	1	1260481229	5652863272
1000281066	1	1260801230	5653144607
1000291147	1	1261121240	5653425949
1000300722	1	1261441241	5653707286
1000310552	1	1261761260	5653988636
1000320125	1	1262081229	5654269943
1000349439	1	1263041258	5655113973
1000368971	1	1263681405	5655676769
1000398262	1	1264641324	5656520699
1000408029	1	1264961231	5656801953
1000417801	1	1265281315	5657083355
1000427625	1	1265601229	5657364614
1000447114	1	1266241274	5657927323
1000457012	1	1266561287	5658208667
1000466613	1	1266881264	5658489981
1000476429	1	1267201228	5658771285
1000486161	1	1267521229	5659052620
1000496095	1	1267841299	5659334015
1000515628	1	1268481302	5659896686
1000525434	1	1268801229	5660177957
1000544752	1	1269441231	5660740627
1000554532	1	1269761272	5661021997
1000564286	1	1270081252	5661303314
1000574053	1	1270401229	5661584629
1000583894	1	1270721229	5661865963
1000593566	1	1271041229	5662147298
1000603342	1	1271361233	5662428635
1000613138	1	1271681291	5662710019
1000622882	1	1272001229	5662991300
1000642463	1	1272641397	5663554116
1000662101	1	1273281231	5664116631
1000671770	1	1273601236	5664397969
1000691284	1	1274241229	5664960632
1000701096	1	1274561266	5665241998
1000710799	1	1274881457	5665523501
1000720547	1	1275201246	5665804648
1000740080	1	1275841228	5666367302
1000759702	1	1276481235	5666929975
1000769367	1	1276801255	5667211328
1000779222	1	1277121230	5667492640
1000788915	1	1277441229	5667773974
1000808458	1	1278081350	5668336749
1000818187	1	1278401238	5668617985
1000837813	1	1279041311	5669180718
1000847660	1	1279361314	5669462055
1000857356	1	1279681244	5669743328
1000867015	1	1280001300	5670024711
1000876828	1	1280321231	5670305984
1000886548	1	1280641229	5670587312
1000896412	1	1280961229	5670868646
1000906255	1	1281281235	5671149986
1000915906	1	1281601260	5671431341
1000935438	1	1282241229	5671993983
1000945137	1	1282561235	5672275323
1000954955	1	1282881250	5672556670
1000964680	1	1283201231	5672837987
1000984233	1	1283841229	5673400654
1000994039	1	1284161229	5673681988
1001003771	1	1284481283	5673963370
1001013549	1	1284801231	5674244658
1001033040	0	1285441228	5674807155
1001042863	0	1285761239	5675088499
1001072122	0	1286721230	5675932346
1001082017	0	1287041229	5676213644
1001091931	0	1287361229	5676495268
1001101504	0	1287681312	5676776703
1001111228	0	1288001303	5677058057
1001130755	1	1288641231	5677620698
1001140539	1	1288961392	5677902200
1001150422	1	1289281229	5678183366
1001160092	1	1289601233	5678464724
1001169868	1	1289921359	5678746188
1001179586	1	1290241244	5679027392
1001189316	1	1290561230	5679308729
1001199111	1	1290881230	5679590079
1001238126	1	1292161236	5680715392
1001247950	1	1292481233	5680996733
1001257705	1	1292801271	5681278110
1001267488	1	1293121308	5681559450
1001277213	1	1293441229	5681840723
1001287026	1	1293761345	5682122165
1001296804	1	1294081255	5682403361
1001306524	1	1294401255	5682684695
1001326079	1	1295041239	5683247348
1001335802	1	1295361291	5683528728
1001355341	1	1296001292	5684091396
1001365106	1	1296321232	5684372678
1001374848	1	1296641233	5684654014
1001384619	1	1296961228	5684935343
1001394438	1	1297281265	5685216711
1001404210	1	1297601232	5685498016
1001423704	1	1298241268	5686060715
1001433508	1	1298561238	5686342023
1001443235	1	1298881229	5686623349
1001453007	1	1299201230	5686904684
1001462751	1	1299521228	5687186016
1001472679	1	1299841254	5687467373
1001482326	1	1300161229	5687748685
1001492067	1	1300481229	5688030019
1001502033	1	1300801231	5688311354
1001511595	1	1301121236	5688592684
1001521362	1	1301441299	5688874073
1001531157	1	1301761278	5689155388
1001540886	1	1302081261	5689436704
1001550769	1	1302401229	5689718010
1001560426	1	1302721255	5689999366
1001570240	1	1303041233	5690280682
1001579975	1	1303361229	5690562013
1001589743	1	1303681230	5690843348
1001599519	1	1304001260	5691124708
1001609245	1	1304321259	5691406041
1001619021	1	1304641241	5691687357
1001628790	1	1304961342	5691968777
1001638562	1	1305281229	5692250011
1001648321	1	1305601232	5692531347
1001658134	1	1305921273	5692812723
1001667834	1	1306241233	5693094021
1001677607	1	1306561255	5693375374
1001697144	1	1307201350	5693938130
1001707155	1	1307521379	5694219489
1001726543	1	1308161245	5694782042
1001755784	1	1309121230	5695626031
1001765542	1	1309441320	5695907444
1001775277	1	1309761256	5696188726
1001785094	1	1310081230	5696470037
1001794829	1	1310401229	5696751371
1001804554	1	1310721230	5697032703
1001814363	1	1311041331	5697314126
1001833916	1	1311681229	5697876701
1001853534	1	1312321346	5698439471
1001863178	1	1312641251	5698720724
1001872988	1	1312961232	5699002040
1001892469	1	1313601230	5699564705
1001902235	1	1313921235	5699846043
1001911997	1	1314241491	5700127602
1001921770	1	1314561233	5700408709
1001931541	1	1314881263	5700690069
1001941308	1	1315201263	5700971404
1001951129	1	1315521233	5701252712
1001970586	1	1316161247	5701815391
1001980360	1	1316481238	5702096717
1001990133	1	1316801233	5702378046
1001999914	1	1317121308	5702659447
1002009704	1	1317441232	5702940715
1002019593	1	1317761232	5703222049
1002029293	1	1318081479	5703503600
1002038948	1	1318401235	5703784719
1002068307	1	1319361240	5704628719
1002078032	1	1319681260	5704910072
1002087768	1	1320001230	5705191379
1002097537	1	1320321230	5705472713
1002107433	1	1320641245	5705754059
1002117085	1	1320961253	5706035401
1002127017	1	1321281267	5706316747
1002136620	1	1321601269	5706598084
1002156184	1	1322241230	5707160718
1002166142	1	1322561294	5707442108
1002175895	1	1322881285	5707723433
1002195255	1	1323521230	5708286054
1002204997	1	1323841230	5708567388
1002214795	1	1324161269	5708848756
1002234285	1	1324801264	5709411419
1002253844	1	1325441310	5709974127
1002263592	1	1325761232	5710255393
1002273394	1	1326081261	5710536752
1002283117	1	1326401245	5710818072
1002292979	1	1326721283	5711099438
1002302710	1	1327041233	5711380729
1002312517	1	1327361233	5711662062
1002322169	1	1327681271	5711943430
1002331967	1	1328001254	5712224749
1002341737	1	1328321427	5712506235
1002351491	1	1328641288	5712787446
1002361239	1	1328961230	5713068705
1002371023	1	1329281435	5713350218
1002390548	1	1329921233	5713912713
1002400497	1	1330241230	5714194045
1002410069	1	1330561231	5714475378
1002419837	1	1330881251	5714756735
1002429607	1	1331201274	5715038088
1002439388	1	1331521231	5715319384
1002449137	1	1331841231	5715600723
1002458958	1	1332161283	5715882103
1002468660	1	1332481260	5716163416
1002478431	1	1332801291	5716444781
1002488246	1	1333121439	5716726246
1002498027	1	1333441254	5717007417
1002507736	1	1333761230	5717288735
1002517509	1	1334081264	5717570099
1002527333	1	1334401262	5717851431
1002537296	1	1334721243	5718132753
1002546800	1	1335041231	5718414076
1002556564	1	1335361231	5718695410
1002566330	1	1335681233	5718976747
1002576110	1	1336001231	5719258080
1002595919	1	1336641234	5719820752
1002605376	1	1336961231	5720102084
1002615153	1	1337281235	5720383423
1002624919	1	1337601243	5720664762
